article_id,comment_index,image_path,ace_sentence,json_file
181,132,,Climate change impacts the world more and more.,132.json
181,132,,More extreme weather happens because of climate change.,132.json
181,132,,A polar vortex sweeps across the United States in winter.,132.json
181,132,,A polar vortex plunges the Midwest into wind chills below -40 degrees Fahrenheit.,132.json
181,132,,The headline is: Electricity Generation in China Soars to More Than Double the United States.,132.json
181,133,,I noticed that the electricity generation in the world has increased significantly in the last 20 years.,133.json
181,133,,The electricity generation in the world almost doubled from about 15 million gigawatt-hours to about 30 million gigawatt-hours.,133.json
181,133,,The graph shows that the world still relies heavily on fossil fuels for more than half of its electricity generation.,133.json
181,133,,Coal is a fossil fuel.,133.json
181,133,,Gas is a fossil fuel.,133.json
181,133,,The usage of coal rose slightly.,133.json
181,133,,The usage of gas rose slightly.,133.json
181,133,,Clean energy usage increased.,133.json
181,133,,Wind power accounts for a higher proportion of electricity generation.,133.json
181,133,,Solar power accounts for a higher proportion of electricity generation.,133.json
181,133,,Other graphs show the composition of electricity generation in various countries.,133.json
181,133,,The composition of electricity generation is diverse in these countries.,133.json
181,133,,The population of the US is relatively small compared to the population of China.,133.json
181,133,,The population of the US is relatively small compared to the population of India.,133.json
181,133,,The amount of electricity generated by India is much lower than the amount of electricity generated by the US.,133.json
181,133,,The graphs raise many questions.,133.json
181,133,,One question is about the reason for fluctuations in world electricity generation.,133.json
181,133,,World electricity generation has dips in some years.,133.json
181,133,,World electricity generation had a dip in 2019.,133.json
181,133,,World electricity generation had a dip in 2008.,133.json
181,133,,I wonder if the decline in 2019 was due to the COVID-19 pandemic.,133.json
181,133,,I wonder if the dip in 2008 related to an economic recession.,133.json
181,133,,I live in California.,133.json
181,133,,I have seen a shift in energy consumption in my hometown.,133.json
181,133,,"In the last few years, some people made decisions to decommission oil rigs off the coast.",133.json
181,133,,"In the last few years, some people developed new battery storage systems.",133.json
181,133,,These battery storage systems work towards being emission-free.,133.json
181,133,,"Overall, the graphs show how electricity generation has changed over the years.",133.json
181,133,,"A catchy name could be ""The Megawatt Movement"".",133.json
181,134,,"In recent years, many countries have increased wind electricity generation.",134.json
181,134,,"In recent years, many countries have increased solar electricity generation.",134.json
181,134,,The USA leveled out its coal use.,134.json
181,134,,The USA decreased its coal use.,134.json
181,134,,China significantly increased its coal use.,134.json
181,134,,I wonder why wind electricity generation has not drastically increased in the last couple of years.,134.json
181,134,,I wonder why solar electricity generation has not drastically increased in the last couple of years.,134.json
181,134,,People often say that solar energy is good.,134.json
181,134,,People often say that wind power is good.,134.json
181,134,,I expected that wind electricity generation would have drastically increased in many places by now.,134.json
181,134,,I expected that solar electricity generation would have drastically increased in many places by now.,134.json
181,134,,I wonder if some countries are not developed.,134.json
181,134,,I wonder if some countries are not financially able.,134.json
181,134,,This situation applies to my community.,134.json
181,134,,"In my community, several areas have many wind turbines.",134.json
181,134,,"In my community, people try to convert to more solar power.",134.json
181,134,,"The headline is: Wind to coal, for our energy, what is our main goal?",134.json
181,135,,The graph shows clean electricity generation.,135.json
181,135,,Clean electricity generation is the most used type of electricity generation in the world.,135.json
181,135,,Clean electricity generation has led since the year 2000.,135.json
181,135,,Coal is a fossil fuel.,135.json
181,135,,Gas is a fossil fuel.,135.json
181,135,,Coal is one of the two lowest used types of electricity generation in the world.,135.json
181,135,,Gas is one of the two lowest used types of electricity generation in the world.,135.json
181,135,,I wonder about the history behind this graph.,135.json
181,135,,I ask whether the growth of the types of electricity generation in this graph can be modeled by a linear model.,135.json
181,135,,I ask whether there was a time when coal led electricity generation.,135.json
181,135,,I ask whether there was a time when gas led electricity generation.,135.json
181,135,,This graph relates to my community.,135.json
181,135,,"As I grow older, technology becomes more engraved in human life.",135.json
181,135,,"If technology becomes more engraved in human life, then electricity consumption increases.",135.json
181,135,,A high use of clean electricity generation can help save the environment.,135.json
